player_id,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges
78029,jim rowinski,1989,1990,F-C,80,250.0,1961-01-04,Purdue
78030,derrick rowland,1986,1986,G,77,195.0,1959-06-21,State University of New York at Potsdam
78031,brian rowsom,1988,1990,F,81,220.0,1965-10-23,UNC Wilmington
200750,brandon roy,2007,2013,G,78,215.0,1984-07-23,Washington
140,donald royal,1990,1998,F,80,210.0,1966-05-22,Notre Dame
32,clifford rozier,1995,1998,C-F,83,245.0,1972-10-31,"UNC, Louisville"
1626179,terry rozier,2016,2024,G,73,190.0,1994-03-17,Louisville
201937,ricky rubio,2012,2023,G,74,190.0,1990-10-21,
2462,guy rucker,2003,2003,F-C,83,265.0,1977-07-27,Iowa
78035,delaney rudd,1990,1993,G,74,180.0,1962-11-08,Wake Forest
204014,damjan rudez,2015,2017,F,82,228.0,1986-06-17,
1913,michael ruffin,2000,2009,F,81,246.0,1977-01-21,Tulsa
460,trevor ruffin,1995,1996,G,73,185.0,1970-09-26,Hawaii
78041,jeff ruland,1982,1993,C-F,82,240.0,1958-12-16,Iona College
1641712,rayan rupert,2024,2024,G,78,205.0,2004-05-31,
474,stefano rusconi,1996,1996,C-F,81,240.0,1968-10-02,
201575,brandon rush,2009,2017,G-F,78,220.0,1985-07-07,Kansas
2416,kareem rush,2003,2010,G,78,215.0,1980-10-30,Missouri
935,bryon russell,1994,2006,F,79,225.0,1970-12-31,Cal State Long Beach
78047,campy russell,1975,1985,F,80,215.0,1952-01-12,Michigan
1626156,d'angelo russell,2016,2024,G,75,193.0,1996-02-23,Ohio State
1630346,matt ryan,2022,2024,F,78,215.0,1997-04-17,"Notre Dame, Vanderbilt, Chattanooga"
717,arvydas sabonis,1996,2003,C,87,279.0,1964-12-19,
1627734,domantas sabonis,2017,2024,C-F,82,240.0,1996-05-03,Gonzaga
203135,robert sacre,2013,2016,C,84,270.0,1989-06-06,Gonzaga
927,john salley,1987,2000,F-C,83,230.0,1964-05-16,Georgia Tech
2422,john salmons,2003,2015,G,79,210.0,1979-12-12,Miami (FL)
1089,kevin salvadori,1997,1998,C,84,231.0,1970-12-30,UNC
2066,soumaila samake,2001,2003,C,84,230.0,1978-03-18,
1629677,luka samanic,2020,2024,F,82,227.0,2000-01-09,
200798,cheikh samb,2008,2009,C,85,245.0,1984-10-22,
1629102,brandon sampson,2019,2019,G,77,184.0,1997-05-01,LSU
203960,jakarr sampson,2015,2021,G-F,79,214.0,1993-03-20,St. John's
2441,jamal sampson,2003,2007,F-C,83,235.0,1983-05-15,California
78055,ralph sampson,1984,1992,C-F,88,228.0,1960-07-07,Virginia
1631257,jermaine samuels,2024,2024,F,79,230.0,1998-11-13,Villanova
202396,samardo samuels,2011,2013,F,81,260.0,1989-01-09,Louisville
2143,pepe sanchez,2001,2003,G,76,195.0,1977-05-08,Temple
78057,frankie sanders,1979,1981,F-G,78,200.0,1957-01-23,Southern University and A&M College
1874,jeff sanders,1990,1993,F,80,225.0,1966-01-14,Georgia Southern University
202336,larry sanders,2011,2017,C-F,83,235.0,1988-11-21,VCU
2684,melvin sanders,2006,2006,G-F,77,210.0,1981-01-03,"Seward County Community College, Oklahoma State"
78059,mike sanders,1983,1993,F-G,78,210.0,1960-05-07,UCLA
2091,daniel santiago,2001,2005,C,85,256.0,1976-06-24,"New Mexico, Saint Vincent College"
1630611,gui santos,2024,2024,F,80,209.0,2002-06-22,
78062,wayne sappleton,1985,1985,F,81,215.0,1960-11-17,Loyola Chicago
203967,dario saric,2017,2024,F-C,82,225.0,1994-04-08,
1630846,olivier sarr,2022,2024,C,84,237.0,1999-02-20,"Wake Forest, Kentucky"
987,jason sasser,1997,1999,F,79,225.0,1974-01-13,Texas Tech
2219,jeryl sasser,2002,2003,G,78,200.0,1979-02-13,SMU
1631204,marcus sasser,2024,2024,G,74,195.0,2000-09-21,Houston
203107,tomas satoransky,2017,2022,G,79,210.0,1991-10-30,
2261,kenny satterfield,2002,2003,G,74,186.0,1981-04-10,Cincinnati
2453,predrag savovic,2003,2003,G,78,225.0,1976-05-21,"UAB, Hawaii"
2243,brian scalabrine,2002,2012,F,81,241.0,1978-03-18,USC
2637,alex scales,2006,2006,G,76,185.0,1978-07-03,Oregon
78068,dewayne scales,1981,1984,F,80,208.0,1958-12-28,LSU
1630648,jordan schakel,2022,2023,F,78,200.0,1998-06-13,San Diego State
7,danny schayes,1982,1999,C-F,83,235.0,1959-05-10,Syracuse
88,steve scheffler,1991,1997,C-F,81,250.0,1967-09-03,Purdue
78080,tom scheffler,1985,1985,C,83,240.0,1954-10-27,Purdue
101195,luke schenscher,2006,2007,C,85,255.0,1982-12-31,Georgia Tech
368,dwayne schintzius,1991,1999,C,85,260.0,1968-10-14,Florida
78087,russ schoene,1983,1989,F-C,82,210.0,1960-04-16,Chattanooga
1629678,admiral schofield,2020,2024,G-F,77,241.0,1997-03-30,Tennessee
96,detlef schrempf,1986,2001,F-C,82,235.0,1963-01-21,Washington
203471,dennis schroder,2014,2024,G,73,172.0,1993-09-15,
78093,john schweitz,1985,1987,G,78,210.0,1960-04-19,Richmond
2449,luis scola,2008,2017,F,81,240.0,1980-04-30,
78095,alvin scott,1978,1985,F-G,79,185.0,1955-09-14,Oral Roberts
1064,brent scott,1997,1997,F-C,82,250.0,1971-06-15,Rice University
2,byron scott,1984,1997,G,75,195.0,1961-03-28,Arizona State
78097,charlie scott,1971,1980,G-F,77,175.0,1948-12-15,UNC
192,dennis scott,1991,2000,F,80,229.0,1968-09-05,Georgia Tech
1109,james scott,1997,1997,F,78,180.0,1972-06-06,St. John's
203118,mike scott,2013,2021,F,79,237.0,1988-07-16,Virginia
1035,shawnelle scott,1997,2002,C,82,250.0,1972-06-16,St. John's
1630286,tre scott,2022,2022,F,80,225.0,1996-11-25,Cincinnati
1630206,jay scrubb,2021,2023,G-F,77,220.0,2000-09-01,John A. Logan College
78102,carey scurry,1986,1988,F,79,188.0,1962-12-04,Long Island University
1631220,dereon seabron,2023,2024,G,79,180.0,2000-05-26,NC State
1578,shea seals,1998,1998,G,77,210.0,1975-08-26,Tulsa
907,malik sealy,1993,2000,G,80,190.0,1970-02-01,St. John's
200757,thabo sefolosha,2007,2020,G-F,78,215.0,1984-05-02,
938,rony seikaly,1989,1999,C,83,230.0,1965-05-10,Syracuse
202729,josh selby,2012,2013,G,74,183.0,1991-03-27,Kansas
1627782,wayne selden,2017,2022,G-F,77,230.0,1994-09-30,Kansas
78110,brad sellers,1987,1993,C-F,84,210.0,1962-12-17,"Wisconsin, Ohio State"
200754,mouhamed sene,2007,2009,C-F,83,230.0,1986-05-12,
1630578,alperen sengun,2022,2024,C-F,83,235.0,2002-07-25,
1641729,brice sensabaugh,2024,2024,F,78,235.0,2003-10-30,Ohio State
202338,kevin seraphin,2011,2017,F,81,285.0,1989-12-07,
1738,ansu sesay,2002,2005,F,81,225.0,1976-07-29,Ole Miss
201196,ramon sessions,2008,2018,G,75,190.0,1986-04-11,Nevada
2775,ha seung-jin,2005,2006,C,87,305.0,1985-08-04,
78116,tom sewell,1985,1985,G,77,185.0,1962-03-11,Lamar
1629012,collin sexton,2019,2024,G,75,190.0,1999-01-04,Alabama
1593,charles shackleford,1989,1999,F-C,82,225.0,1966-04-22,NC State
201203,mustafa shakur,2011,2014,G,75,190.0,1984-08-18,Arizona
1629013,landry shamet,2019,2024,G,76,190.0,1997-03-13,Wichita State
1539,god shammgod,1998,1998,G,72,169.0,1976-04-29,Providence
1630549,day'ron sharpe,2022,2024,C,83,265.0,2001-11-06,UNC
1631101,shaedon sharpe,2023,2024,G,78,200.0,2003-05-30,Kentucky
201594,walter sharpe,2009,2009,F,81,245.0,1986-07-18,"Mississippi State, UAB"
1117,john shasky,1989,1991,C,83,235.0,1964-07-31,Minnesota
216,brian shaw,1989,2003,G,78,190.0,1966-03-22,"Saint Mary's, UC Santa Barbara"
1745,casey shaw,1999,1999,C,83,260.0,1975-07-20,Toledo
1629621,marial shayok,2020,2020,G,77,198.0,1995-07-26,"Virginia, Iowa State"
78132,craig shelton,1981,1982,F,79,210.0,1957-05-01,Georgetown
78133,lonnie shelton,1977,1986,F-C,80,240.0,1955-10-19,Oregon State
203129,tornike shengelia,2013,2014,F,81,217.0,1991-10-05,
1641767,ben sheppard,2024,2024,G,78,190.0,2001-07-16,Belmont
1852,jeff sheppard,1999,1999,G,75,190.0,1974-09-29,Kentucky
78136,ed sherod,1983,1983,G,74,170.0,1959-09-13,VCU
2321,paul shirley,2003,2005,F-C,82,230.0,1977-12-23,Iowa State
78139,purvis short,1979,1990,F-G,79,210.0,1957-07-02,Jackson State University
78140,dexter shouse,1990,1990,G,74,200.0,1963-03-24,University of South Alabama
78143,john shumate,1976,1981,F-C,81,235.0,1952-04-06,Notre Dame
202697,iman shumpert,2012,2021,G,77,215.0,1990-06-26,Georgia Tech
203144,alexey shved,2013,2015,G,78,190.0,1988-12-16,
1627783,pascal siakam,2017,2024,F,80,230.0,1994-04-02,New Mexico State
1626296,jordan sibert,2019,2019,G,76,187.0,1992-08-01,"Ohio State, Dayton"
78146,jerry sichting,1981,1990,G,73,168.0,1956-11-29,Purdue
78149,jack sikma,1978,1991,C-F,83,230.0,1955-11-14,Illinois Wesleyan University
78150,james silas,1973,1982,G,73,180.0,1949-02-11,Stephen F. Austin
78151,paul silas,1965,1980,F-C,79,220.0,1943-07-12,Creighton
202918,xavier silas,2012,2018,G,77,205.0,1988-01-22,"Colorado, Northern Illinois"
202081,garret siler,2011,2011,C,83,305.0,1986-10-25,Augusta State University
1629735,chris silva,2020,2023,F,80,234.0,1996-09-19,South Carolina
101134,wayne simien,2006,2007,F,81,255.0,1983-03-09,Kansas
1627732,ben simmons,2018,2024,G-F,82,240.0,1996-07-20,LSU
2250,bobby simmons,2002,2012,G-F,79,210.0,1980-06-02,DePaul
200759,cedric simmons,2007,2009,F,81,235.0,1986-01-03,NC State
203613,jonathon simmons,2016,2019,G-F,78,195.0,1989-09-14,Houston
1628424,kobi simmons,2018,2023,G,77,166.0,1997-07-04,Arizona
1489,lionel simmons,1991,1997,F-G,79,210.0,1968-11-14,La Salle
1750,miles simon,1999,1999,G,75,202.0,1975-11-21,Arizona
1630250,marko simonovic,2022,2023,C,83,216.0,1999-10-15,
1629014,anfernee simons,2019,2024,G,75,181.0,1999-06-08,
54,dickey simpkins,1995,2002,F,81,248.0,1972-04-06,Providence
78157,ralph simpson,1971,1980,G-F,77,200.0,1949-08-10,Michigan State
1630285,zavier simpson,2022,2022,G,72,190.0,1997-02-11,Michigan
1591,alvin sims,1999,1999,G,76,235.0,1974-10-18,Louisville
201235,courtney sims,2008,2009,C,82,245.0,1983-10-21,Michigan
203156,henry sims,2013,2016,C,82,248.0,1990-03-27,Georgetown
1630579,jericho sims,2022,2024,F,82,245.0,1998-10-20,Texas
202713,kyle singler,2013,2018,F,80,228.0,1988-05-04,Duke
201606,sean singletary,2009,2009,G,72,185.0,1985-09-06,Virginia
202698,chris singleton,2012,2014,F,80,230.0,1989-11-21,Florida State
101189,james singleton,2006,2012,F,80,216.0,1981-07-20,Murray State
78162,mckinley singleton,1987,1987,G,77,175.0,1961-10-29,UAB
1629686,deividas sirvydis,2021,2022,G-F,80,190.0,2000-06-10,
78164,charlie sitton,1985,1985,F,80,210.0,1962-07-03,Oregon State
203491,peyton siva,2014,2014,G,72,185.0,1990-10-24,Louisville
101,scott skiles,1987,1996,G,73,180.0,1964-03-05,Michigan State
78167,al skinner,1975,1980,G,75,190.0,1952-06-16,UMass
1730,brian skinner,1999,2012,F,81,255.0,1976-05-19,Baylor
1073,reggie slater,1995,2003,F,79,215.0,1970-08-27,Wyoming
78172,jose slaughter,1983,1983,G,77,205.0,1960-09-09,University of Portland
1641771,jalen slawson,2024,2024,F,79,215.0,1999-10-22,Furman University
2447,tamar slay,2003,2005,G,80,215.0,1980-04-02,Marshall
202388,donald sloan,2012,2016,G,75,205.0,1988-01-15,Texas A&M
101166,uros slokar,2007,2007,F,82,238.0,1983-05-14,
78174,tom sluby,1985,1985,G,76,200.0,1962-02-18,Notre Dame
1629346,alen smailagic,2020,2021,F,82,215.0,2000-08-18,
1630606,javonte smart,2022,2022,G,76,205.0,1999-06-03,LSU
78175,keith smart,1989,1989,G,73,175.0,1964-09-21,Indiana
203935,marcus smart,2015,2024,G,75,220.0,1994-03-06,Oklahoma State
78202,bingo smith,1970,1980,F-G,77,195.0,1946-02-26,Tulsa
78181,clinton smith,1987,1991,F,78,210.0,1964-01-19,"Ohio State, Cleveland State University"
200783,craig smith,2007,2012,F,79,250.0,1983-11-10,Boston College
1628372,dennis smith jr,2018,2024,G,74,205.0,1997-11-25,NC State
78183,derek smith,1983,1991,G-F,78,205.0,1961-11-01,Louisville
2764,donta smith,2005,2006,G-F,79,215.0,1983-11-27,Southeastern Illinois College
475,doug smith,1992,1996,F,82,220.0,1969-09-17,Missouri
1630696,dru smith,2023,2024,G,75,203.0,1997-12-30,"University of Evansville, Missouri"
202962,greg smith,2012,2016,C,82,250.0,1991-01-08,Fresno State
202397,ish smith,2011,2024,G,72,175.0,1988-07-05,Wake Forest
2747,jr smith,2005,2020,G-F,78,225.0,1985-09-09,
1631095,jabari smith,2001,2005,C,83,250.0,1977-02-12,LSU
4275,jabari smith jr,2023,2024,F,83,220.0,2003-05-13,Auburn
1630188,jalen smith,2021,2024,F,82,215.0,2000-03-16,Maryland
201160,jason smith,2008,2019,F-C,84,240.0,1986-03-02,Colorado State
202536,jerry smith,2012,2012,G,74,190.0,1987-09-26,Louisville
78191,jim smith,1982,1983,F,81,225.0,1958-04-12,Ohio State
693,joe smith,1996,2011,F,82,225.0,1975-07-26,Maryland
2746,josh smith,2005,2018,F,81,225.0,1985-12-05,
78192,keith smith,1987,1987,G,75,180.0,1964-03-09,Loyola Marymount
181,kenny smith,1988,1997,G,75,170.0,1965-03-08,UNC
78194,labradford smith,1992,1994,G,75,200.0,1969-04-03,Louisville
78195,larry smith,1981,1993,F-C,80,215.0,1958-01-18,Alcorn State
1910,leon smith,2002,2004,C,82,235.0,1980-11-02,
2065,mike smith,2001,2001,F,80,195.0,1976-04-15,Louisiana-Monroe
1631173,nick smith jr,2024,2024,G,77,185.0,2004-04-18,Arkansas
202701,nolan smith,2012,2013,G,74,185.0,1988-07-25,Duke
78198,otis smith,1987,1992,G-F,77,210.0,1964-01-30,Jacksonville University
78199,phil smith,1975,1983,G,76,185.0,1952-04-22,San Francisco
78200,randy smith,1972,1983,G-F,75,180.0,1948-12-12,Buffalo State
78201,reggie smith,1993,1994,C,82,240.0,1970-08-21,TCU
78204,robert smith,1978,1985,G,71,165.0,1955-03-10,UNLV
203893,russ smith,2015,2016,G,72,165.0,1991-04-19,Louisville
78205,sam smith,1979,1980,G,76,200.0,1955-01-08,UNLV
4303,steve smith,1992,2005,G,80,200.0,1969-03-31,Michigan State
200848,steven smith,2007,2007,F,80,235.0,1983-04-12,La Salle
1478,stevin smith,1997,1997,G,74,208.0,1972-01-24,Arizona State
2604,theron smith,2004,2005,F,80,225.0,1980-10-03,Ball State University
380,tony smith,1991,2001,G,75,185.0,1968-06-14,Marquette
78208,willie smith,1977,1980,G,74,170.0,1953-10-26,Missouri
1629015,zhaire smith,2019,2020,G,75,205.0,1999-06-04,Texas Tech
22,rik smits,1989,2000,C,88,250.0,1966-08-23,Marist College
1091,mike smrek,1986,1992,C,84,250.0,1962-08-31,Canisius
1630270,xavier sneed,2022,2023,F,77,215.0,1997-12-21,Kansas State
203503,tony snell,2014,2022,G-F,78,213.0,1991-11-10,New Mexico
727,eric snow,1996,2008,G,75,190.0,1973-04-24,Michigan State
2745,kirk snyder,2005,2008,G,78,225.0,1983-06-05,Nevada
78215,ricky sobers,1976,1986,G,75,198.0,1953-01-15,UNLV
1631110,jeremy sochan,2023,2024,F,80,230.0,2003-05-20,Baylor
2226,will solomon,2002,2009,G,73,185.0,1978-07-20,Clemson
2443,darius songaila,2004,2011,F,81,248.0,1978-02-14,Wake Forest
203480,james southerland,2014,2014,F,80,215.0,1990-04-28,Syracuse
2776,pape sow,2005,2007,F,82,250.0,1981-11-22,Cal State Fullerton
1629034,ray spalding,2019,2021,F,82,215.0,1997-03-11,Louisville
78222,jim spanarkel,1980,1984,G-F,77,190.0,1957-06-28,Duke
2779,vassilis spanoulis,2007,2007,G,76,195.0,1982-08-07,
600009,rory sparrow,1981,1992,G,74,175.0,1958-06-12,Villanova
201578,marreese speights,2009,2018,C-F,82,255.0,1987-08-04,Florida
1629016,omari spellman,2019,2020,F,80,245.0,1997-07-21,Villanova
78227,andre spencer,1993,1994,F,78,210.0,1964-07-20,Northern Arizona University
771,elmore spencer,1993,1997,C,84,270.0,1969-12-06,"Georgia, UNLV"
280,felton spencer,1991,2002,C,84,265.0,1968-01-15,Louisville
201168,tiago splitter,2011,2017,F-C,83,245.0,1985-01-01,
84,latrell sprewell,1993,2005,G,77,190.0,1970-09-08,Alabama
78233,larry spriggs,1982,1986,F,79,230.0,1959-09-08,Howard University
1630531,jaden springer,2022,2024,G,76,204.0,2002-09-25,Tennessee
1756,ryan stack,1999,2000,F,83,215.0,1975-07-24,South Carolina
711,jerry stackhouse,1996,2013,G-F,78,218.0,1974-11-05,UNC
78237,kevin stacom,1975,1982,G,75,185.0,1951-09-04,"Holy Cross, Providence"
1630199,cassius stanley,2021,2022,G,77,190.0,1999-08-18,Duke
78241,terence stansbury,1985,1987,G,77,170.0,1961-02-27,Temple
317,john starks,1989,2002,G,77,180.0,1965-08-10,Oklahoma State
203917,nik stauskas,2015,2022,G,78,205.0,1993-10-07,Michigan
78245,larry steele,1972,1980,G-F,77,180.0,1949-05-05,Kentucky
1099,matt steigenga,1997,1997,F,79,225.0,1970-03-27,Michigan State
1735,vladimir stepania,1999,2004,C,84,236.0,1976-05-08,
203474,dj stephens,2014,2019,G-F,77,188.0,1990-12-19,Memphis
78247,everette stephens,1989,1991,G,74,175.0,1966-10-21,Purdue
1086,joe stephens,1997,2000,F,79,210.0,1973-01-28,"Colorado, Little Rock"
202362,lance stephenson,2011,2022,G-F,78,230.0,1990-09-05,Cincinnati
1627293,alex stepheson,2016,2016,F,82,270.0,1987-08-07,"UNC, USC"
78250,brook steppe,1983,1989,G-F,77,195.0,1959-11-07,Georgia Tech
78251,barry stevens,1993,1993,G-F,77,195.0,1963-01-17,Iowa State
1630205,lamar stevens,2021,2024,F,78,230.0,1997-07-09,Penn State
2052,deshawn stevenson,2001,2013,G,77,210.0,1981-04-03,
1630191,isaiah stewart,2021,2024,F-C,80,250.0,2001-05-22,Washington
1529,kebu stewart,1998,1998,F,80,239.0,1973-12-19,"UNLV, Cal State-Bakersfield"
1125,larry stewart,1992,1997,F,80,220.0,1968-09-21,Coppin State University
1565,michael stewart,1998,2005,C,82,230.0,1975-04-25,California
201880,greg stiemsma,2012,2015,C,83,260.0,1985-09-26,Wisconsin
78257,steve stipanovich,1984,1988,C,83,245.0,1960-11-17,Missouri
179,bryant stith,1993,2002,G,77,208.0,1970-12-10,Virginia
78261,alex stivrins,1986,1993,F,80,220.0,1962-11-29,"Creighton, Colorado"
204065,david stockton,2015,2018,G,71,165.0,1991-06-24,Gonzaga
304,john stockton,1985,2003,G,73,170.0,1962-03-26,Gonzaga
978,peja stojakovic,1999,2011,F,82,229.0,1977-06-09,
1055,ed stokes,1998,1998,C,84,264.0,1971-09-03,Arizona
78264,greg stokes,1986,1990,F-C,82,220.0,1963-08-05,Iowa
203950,jarnell stokes,2015,2017,F-C,81,263.0,1994-01-07,Tennessee
1627754,diamond stone,2017,2017,C,83,255.0,1997-02-10,Maryland
202933,julyan stone,2012,2018,G,78,200.0,1988-12-07,Texas-El Paso
2852,awvee storey,2005,2008,G-F,78,222.0,1977-04-18,"Illinois, Arizona State"
757,damon stoudamire,1996,2008,G,70,171.0,1973-09-03,Arizona
101136,salim stoudamire,2006,2008,G,73,179.0,1982-10-11,Arizona
2405,amar'e stoudemire,2003,2016,F-C,82,245.0,1982-11-16,
201199,dj strawberry,2008,2008,G,77,201.0,1985-06-15,Maryland
1631124,julian strawther,2024,2024,F,79,205.0,2002-04-18,Gonzaga
1065,erick strickland,1997,2005,G,75,210.0,1973-11-25,Nebraska
1110,mark strickland,1995,2003,F,81,210.0,1970-07-14,Temple
393,rod strickland,1989,2005,G,75,175.0,1966-07-11,DePaul
78271,john stroeder,1988,1989,F,82,260.0,1958-07-24,Montana
400,derek strong,1992,2001,F,80,220.0,1968-02-09,Xavier
78273,lamont strothers,1992,1993,G,76,190.0,1968-05-10,Christopher Newport University
78274,john stroud,1981,1981,F,79,215.0,1957-10-29,Ole Miss
1629622,max strus,2020,2024,G,77,215.0,1996-03-28,"Lewis (IL), DePaul"
201155,rodney stuckey,2008,2017,G,77,210.0,1986-04-21,Eastern Washington
1630591,jalen suggs,2022,2024,G,77,205.0,2001-06-03,Gonzaga
203096,jared sullinger,2013,2017,F,81,260.0,1992-03-04,Ohio State
201969,dajuan summers,2010,2013,F,80,230.0,1988-01-24,Georgetown
1628410,edmond sumner,2018,2023,G,76,196.0,1995-12-31,Xavier
78654,barry sumpter,1989,1989,F-C,83,215.0,1965-11-11,"Louisville, Austin Peay State University"
1743,bruno sundov,1999,2005,C,86,220.0,1980-02-10,
78279,jon sundvold,1984,1992,G,74,170.0,1961-07-02,Missouri
682,bob sura,1996,2005,G,77,200.0,1973-03-25,Florida State
78281,dane suttle,1984,1985,G,75,190.0,1961-08-09,Pepperdine
357,greg sutton,1992,1996,G,74,170.0,1967-12-03,Oral Roberts
1628403,caleb swanigan,2018,2020,F,81,260.0,1997-04-18,Purdue
2552,mike sweetney,2004,2007,F,80,275.0,1982-10-25,Georgetown
1631306,cole swider,2023,2024,F,81,220.0,1999-05-08,"Villanova, Syracuse"
2741,robert swift,2005,2009,C,84,245.0,1985-12-03,
2031,stromile swift,2001,2009,F,81,225.0,1979-11-21,LSU
78286,aaron swinson,1995,1995,F,77,230.0,1971-01-09,Auburn
1628591,craig sword,2022,2022,G,75,196.0,1994-01-16,Mississippi State
202377,pape sy,2011,2011,F,79,225.0,1988-04-05,
1626208,keifer sykes,2022,2022,G,72,180.0,1993-12-30,Green Bay
1132,larry sykes,1996,1996,F,81,255.0,1973-04-11,Xavier
1136,brett szabo,1997,1997,C,83,230.0,1968-02-01,Augustana College (SD)
1887,wally szczerbiak,2000,2009,F,79,244.0,1977-03-05,Miami University
440,zan tabak,1995,2001,C,84,245.0,1970-06-15,
2657,yuta tabuse,2005,2005,G,69,165.0,1980-10-05,Brigham Young University Hawaii
101147,chris taft,2006,2006,F,82,260.0,1985-03-10,Pitt
1434,dragan tarlac,2001,2001,C,82,260.0,1973-05-09,
78293,roy tarpley,1987,1995,C-F,83,230.0,1964-11-28,Michigan
1630256,jae'sean tate,2021,2024,F,76,230.0,1995-10-28,Ohio State
78294,earl tatum,1977,1980,G-F,77,185.0,1953-07-26,Marquette
1628369,jayson tatum,2018,2024,F,80,210.0,1998-03-03,Duke
204002,edy tavares,2016,2017,C,87,260.0,1992-03-22,
78295,anthony taylor,1989,1989,G,76,175.0,1965-11-30,Oregon
78296,brian taylor,1973,1982,G,74,185.0,1951-06-09,Princeton
101182,donell taylor,2006,2007,G,78,180.0,1982-07-26,"Okaloosa-Walton Community College, UAB"
1627819,isaiah taylor,2017,2018,G,75,170.0,1994-07-11,Texas
78297,jay taylor,1990,1990,G,75,190.0,1967-10-03,Eastern Illinois University
201966,jermaine taylor,2010,2011,G,76,210.0,1986-12-08,Central Florida
1511,johnny taylor,1998,2000,F,81,220.0,1974-06-04,"Indian Hills Community College, Chattanooga"
78301,leonard taylor,1990,1990,F,80,220.0,1966-05-02,California
1508,maurice taylor,1998,2007,F,81,260.0,1976-10-30,"Michigan, LSU"
201446,mike taylor,2009,2009,G,74,165.0,1986-01-21,Iowa State
1630678,terry taylor,2022,2024,G-F,77,230.0,1999-09-23,Austin Peay State University
203116,tyshawn taylor,2013,2014,G,75,185.0,1990-04-12,Kansas
78303,vince taylor,1983,1983,G-F,77,180.0,1960-09-11,Duke
78304,terry teagle,1983,1993,F-G,77,195.0,1960-04-10,Baylor
201952,jeff teague,2010,2021,G,75,195.0,1988-06-10,Wake Forest
203104,marquis teague,2013,2018,G,74,189.0,1993-02-28,Kentucky
203141,mirza teletovic,2013,2018,F,81,242.0,1985-09-18,
2742,sebastian telfair,2005,2015,G,72,165.0,1985-06-09,
202066,garrett temple,2010,2024,G,77,195.0,1986-05-08,LSU
1628462,milos teodosic,2018,2019,G,77,196.0,1987-03-19,
1629123,jared terrell,2019,2019,G,75,227.0,1995-02-10,Rhode Island
78307,carlos terry,1981,1983,G-F,77,210.0,1956-06-22,Winston-Salem State
1631207,dalen terry,2023,2024,G,79,195.0,2002-07-12,Arizona
1629150,emanuel terry,2019,2022,F,81,220.0,1996-08-21,Lincoln Memorial
1891,jason terry,2000,2018,G,74,185.0,1977-09-15,Arizona
1630179,tyrell terry,2021,2022,G,74,160.0,2000-09-28,Stanford
1630257,jon teske,2022,2022,C,85,265.0,1997-05-04,Michigan
201934,hasheem thabeet,2010,2014,C,87,263.0,1987-02-16,UConn
1628464,daniel theis,2018,2024,C,80,245.0,1992-04-04,
78310,reggie theus,1979,1991,G,78,190.0,1957-10-13,UNLV
78311,peter thibeaux,1985,1986,F,79,210.0,1961-10-03,Saint Mary's
78314,david thirdkill,1983,1987,F-G,79,195.0,1960-04-12,Bradley
203519,adonis thomas,2014,2014,F,79,200.0,1993-03-25,Memphis
2873,billy thomas,2005,2008,G,76,208.0,1975-12-23,Kansas
1630271,brodric thomas,2021,2022,G,77,185.0,1997-01-28,Truman State University
1630560,cam thomas,2022,2024,G,76,210.0,2001-10-13,LSU
1063,carl thomas,1992,1998,G,76,175.0,1969-10-03,Eastern Michigan
78316,charles thomas,1992,1992,G,75,175.0,1969-10-03,Eastern Michigan
2041,etan thomas,2002,2011,F,81,256.0,1978-04-01,Syracuse
78317,irving thomas,1991,1991,F,80,225.0,1966-01-02,"Kentucky, Florida State"
202738,isaiah thomas,2012,2022,G,69,185.0,1989-02-07,Washington
78318,isiah thomas,1982,1994,G,73,180.0,1961-04-30,Indiana
1975,jamel thomas,2000,2001,F,78,215.0,1973-03-25,Providence
2839,james thomas,2005,2006,F,80,235.0,1980-11-22,Texas
78320,jim thomas,1984,1991,G,75,190.0,1960-10-19,Indiana
1519,john thomas,1998,2006,F,81,265.0,1975-09-08,Minnesota
1903,kenny thomas,2000,2010,F,79,261.0,1977-07-25,New Mexico
1629017,khyri thomas,2019,2021,G,75,210.0,1996-05-08,Creighton
703,kurt thomas,1996,2013,F,81,230.0,1972-10-04,TCU
202498,lance thomas,2012,2020,F,80,240.0,1988-04-24,Duke
202952,malcolm thomas,2012,2015,F,81,225.0,1988-11-08,"Pepperdine, San Diego State"
1629744,matt thomas,2020,2022,G,76,190.0,1994-08-04,Iowa State
1501,tim thomas,1998,2010,F,82,230.0,1977-02-26,Villanova
200748,tyrus thomas,2007,2015,F,81,215.0,1986-08-17,LSU
202717,trey thompkins,2012,2012,F,82,245.0,1990-05-20,Georgia
1641708,amen thompson,2024,2024,G,79,209.0,2003-01-30,
1641709,ausar thompson,2024,2024,G,79,215.0,2003-01-30,
78323,bernard thompson,1985,1989,F-G,78,210.0,1962-08-30,Fresno State
1631,billy thompson,1987,1992,F,79,195.0,1963-12-01,Louisville
240,brooks thompson,1995,1998,G,76,193.0,1970-07-19,"Texas A&M, Oklahoma State"
78325,corny thompson,1983,1983,F,80,225.0,1960-02-05,UConn
78326,david thompson,1976,1984,G-F,76,195.0,1954-07-13,NC State
101159,dijon thompson,2006,2007,G-F,79,195.0,1983-02-23,UCLA
203138,hollis thompson,2014,2017,G-F,80,206.0,1991-04-03,Georgetown
